,연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고,시리즈
535,2018,07.11(수),18:30,KIA1vs5NC,리뷰,하이라이트,SS-T,KNN-RGM-R,마산,-,"0,9"
536,2018,,18:30,SK1vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
537,2018,,18:30,두산6vs0KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
538,2018,,18:30,넥센22vs8한화,리뷰,하이라이트,KN-TD-CMB,TJ-RTM-RDK-R,대전,-,"0,9"
539,2018,,18:30,롯데2vs4삼성,리뷰,하이라이트,MS-T,T-RKNN-RPM-R,포항,-,"0,9"
540,2018,07.12(목),18:30,KIA3vs4NC,리뷰,하이라이트,SS-T,KNN-RGM-R,마산,-,"0,9"
541,2018,,18:30,SK7vs4LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
542,2018,,18:30,두산4vs11KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
543,2018,,18:30,넥센1vs4한화,리뷰,하이라이트,KN-TD-CMB,TJ-RTM-RDK-R,대전,-,"0,9"
544,2018,,18:30,롯데4vs8삼성,리뷰,하이라이트,MS-T,T-RKNN-RPM-R,포항,-,"0,9"
545,2018,07.14(토),18:00,나눔10vs6드림,리뷰,,KN-TMS-TSS-TSPO-TSPO-2T,,울산,-,"0,9"
546,2018,07.17(화),18:30,롯데12vs6두산,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
547,2018,,18:30,NC4vs10SK,리뷰,하이라이트,KN-T,KNN-R,문학,-,"0,9"
548,2018,,18:30,한화8vs1KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
549,2018,,18:30,삼성3vs6KIA,리뷰,하이라이트,SS-T,T-RKBC-R,광주,-,"0,9"
550,2018,,18:30,LG9vs3넥센,리뷰,하이라이트,MS-T,,고척,-,"0,9"
551,2018,07.18(수),18:30,롯데4vs5두산,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
552,2018,,18:30,NC4vs3SK,리뷰,하이라이트,KN-T,KNN-R,문학,-,"0,9"
553,2018,,18:30,한화2vs4KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
554,2018,,18:30,삼성7vs1KIA,리뷰,하이라이트,SS-T,T-RKBC-R,광주,-,"0,9"
555,2018,,18:30,LG8vs7넥센,리뷰,하이라이트,MS-T,,고척,-,"0,9"
556,2018,07.19(목),18:30,롯데1vs7두산,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
557,2018,,18:30,NC0vs3SK,리뷰,하이라이트,KN-T,KNN-R,문학,-,"0,9"
558,2018,,18:30,한화7vs8KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
559,2018,,18:30,삼성6vs2KIA,리뷰,하이라이트,SS-T,T-RKBC-R,광주,-,"0,9"
560,2018,,18:30,LG8vs3넥센,리뷰,하이라이트,MS-T,,고척,-,"0,9"
561,2018,07.20(금),18:30,넥센8vs10NC,리뷰,하이라이트,KN-T,KNN-RGM-R,마산,-,"0,9"
562,2018,,18:30,두산5vs4LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
563,2018,,18:30,SK6vs2롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
564,2018,,18:30,한화1vs0삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
565,2018,,18:30,KT4vs6KIA,리뷰,하이라이트,SPO-T,KBC-R,광주,-,"0,9"
566,2018,07.21(토),18:00,넥센6vs3NC,리뷰,하이라이트,KN-T,KNN-RGM-R,마산,-,"0,9"
567,2018,,18:00,두산17vs10LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
568,2018,,18:00,SK4vs3롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
569,2018,,18:00,한화3vs4삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
570,2018,,18:00,KT2vs8KIA,리뷰,하이라이트,SPO-T,KBC-R,광주,-,"0,9"
571,2018,07.22(일),18:00,넥센6vs3NC,리뷰,하이라이트,KN-T,KNN-RGM-R,마산,-,"0,9"
572,2018,,18:00,두산6vs1LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
573,2018,,18:00,SK4vs12롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
574,2018,,18:00,한화4vs5삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
575,2018,,18:00,KT6vs5KIA,리뷰,하이라이트,SPO-T,KBC-R,광주,-,"0,9"
576,2018,07.24(화),18:30,삼성11vs1LG,리뷰,하이라이트,SS-T,T-R,잠실,-,"0,9"
577,2018,,18:30,두산1vs3SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
